"ID","FAMILY_ID","DR_DATE","DR_COMMENTS","LAST_UPDATED_BY","LAST_UPDATED_DATE","CREATED_BY","CREATED_DATE"
44477,2592,"17-05-2015","","",16-MAY-15 05.55.29.250000000 PM,"",16-MAY-15 05.55.29.250000000 PM
44478,2593,"17-05-2015","","",16-MAY-15 05.55.45.521000000 PM,"",16-MAY-15 05.55.45.521000000 PM
44479,2594,"17-05-2015","","",16-MAY-15 05.56.11.371000000 PM,"",16-MAY-15 05.56.11.371000000 PM
44480,2595,"17-05-2015","","",16-MAY-15 05.56.15.068000000 PM,"",16-MAY-15 05.56.15.068000000 PM
44481,2596,"17-05-2015","","",16-MAY-15 05.56.36.471000000 PM,"",16-MAY-15 05.56.36.471000000 PM
44482,2597,"17-05-2015","","",16-MAY-15 05.56.43.757000000 PM,"",16-MAY-15 05.56.43.757000000 PM
44483,2598,"17-05-2015","","",16-MAY-15 05.57.03.803000000 PM,"",16-MAY-15 05.57.03.803000000 PM
44484,2599,"17-05-2015","","",16-MAY-15 05.57.26.735000000 PM,"",16-MAY-15 05.57.26.735000000 PM
44485,2600,"17-05-2015","","",16-MAY-15 05.58.34.627000000 PM,"",16-MAY-15 05.58.34.627000000 PM
44486,1011,"17-05-2015","","",16-MAY-15 05.58.49.650000000 PM,"",16-MAY-15 05.58.49.650000000 PM
44487,1018,"17-05-2015","","",16-MAY-15 06.00.26.418000000 PM,"",16-MAY-15 06.00.26.418000000 PM
44488,1020,"17-05-2015","","",16-MAY-15 06.01.47.976000000 PM,"",16-MAY-15 06.01.47.976000000 PM
44489,1022,"17-05-2015","","",16-MAY-15 06.02.17.523000000 PM,"",16-MAY-15 06.02.17.523000000 PM
44490,1023,"17-05-2015","","",16-MAY-15 06.02.25.027000000 PM,"",16-MAY-15 06.02.25.027000000 PM
44491,1025,"17-05-2015","","",16-MAY-15 06.02.51.095000000 PM,"",16-MAY-15 06.02.51.095000000 PM
44492,1027,"17-05-2015","","",16-MAY-15 06.03.13.621000000 PM,"",16-MAY-15 06.03.13.621000000 PM
44493,1028,"17-05-2015","","",16-MAY-15 06.03.41.015000000 PM,"",16-MAY-15 06.03.41.015000000 PM
44494,2127,"17-05-2015","","",16-MAY-15 06.03.51.327000000 PM,"",16-MAY-15 06.03.51.327000000 PM
44495,2138,"17-05-2015","","",16-MAY-15 06.04.17.411000000 PM,"",16-MAY-15 06.04.17.411000000 PM
71336,3281,"28-02-2016","","",27-FEB-16 04.53.25.143000000 PM,"",27-FEB-16 04.53.25.143000000 PM
44699,1909,"19-05-2015","","",18-MAY-15 05.53.10.756000000 PM,"",18-MAY-15 05.53.10.756000000 PM
44700,1912,"19-05-2015","","",18-MAY-15 05.53.22.051000000 PM,"",18-MAY-15 05.53.22.051000000 PM
44701,1913,"19-05-2015","","",18-MAY-15 05.53.41.957000000 PM,"",18-MAY-15 05.53.41.957000000 PM
44702,1914,"19-05-2015","","",18-MAY-15 05.54.13.562000000 PM,"",18-MAY-15 05.54.13.562000000 PM
44703,1916,"19-05-2015","","",18-MAY-15 05.54.17.072000000 PM,"",18-MAY-15 05.54.17.072000000 PM
44704,1917,"19-05-2015","","",18-MAY-15 05.54.24.264000000 PM,"",18-MAY-15 05.54.24.264000000 PM
44705,1918,"19-05-2015","","",18-MAY-15 05.54.45.043000000 PM,"",18-MAY-15 05.54.45.043000000 PM
44706,1920,"19-05-2015","","",18-MAY-15 05.55.00.893000000 PM,"",18-MAY-15 05.55.00.893000000 PM
50606,2764,"30-07-2015","","",29-JUL-15 05.08.45.694000000 PM,"",29-JUL-15 05.08.45.694000000 PM
44708,2589,"19-05-2015","","",18-MAY-15 05.55.28.536000000 PM,"",18-MAY-15 05.55.28.536000000 PM
44709,2590,"19-05-2015","","",18-MAY-15 05.55.41.687000000 PM,"",18-MAY-15 05.55.41.687000000 PM
44710,2591,"19-05-2015","","",18-MAY-15 05.56.44.072000000 PM,"",18-MAY-15 05.56.44.072000000 PM
44711,2592,"19-05-2015","","",18-MAY-15 05.56.48.768000000 PM,"",18-MAY-15 05.56.48.768000000 PM
44712,2593,"19-05-2015","","",18-MAY-15 05.57.05.725000000 PM,"",18-MAY-15 05.57.05.725000000 PM
44713,2594,"19-05-2015","","",18-MAY-15 05.57.35.069000000 PM,"",18-MAY-15 05.57.35.069000000 PM
44714,2595,"19-05-2015","","",18-MAY-15 05.57.38.751000000 PM,"",18-MAY-15 05.57.38.751000000 PM
44715,2596,"19-05-2015","","",18-MAY-15 05.57.57.408000000 PM,"",18-MAY-15 05.57.57.408000000 PM
44716,2597,"19-05-2015","","",18-MAY-15 05.58.04.444000000 PM,"",18-MAY-15 05.58.04.444000000 PM
44717,2598,"19-05-2015","","",18-MAY-15 05.58.22.946000000 PM,"",18-MAY-15 05.58.22.946000000 PM
44718,2599,"19-05-2015","","",18-MAY-15 05.58.39.856000000 PM,"",18-MAY-15 05.58.39.856000000 PM
44719,2600,"19-05-2015","","",18-MAY-15 05.59.11.072000000 PM,"",18-MAY-15 05.59.11.072000000 PM
44720,1011,"19-05-2015","","",18-MAY-15 05.59.21.789000000 PM,"",18-MAY-15 05.59.21.789000000 PM
44721,1018,"19-05-2015","","",18-MAY-15 06.00.15.968000000 PM,"",18-MAY-15 06.00.15.968000000 PM
44722,1020,"19-05-2015","","",18-MAY-15 06.01.39.304000000 PM,"",18-MAY-15 06.01.39.304000000 PM
44723,1022,"19-05-2015","","",18-MAY-15 06.01.52.736000000 PM,"",18-MAY-15 06.01.52.736000000 PM
44724,1023,"19-05-2015","","",18-MAY-15 06.01.59.662000000 PM,"",18-MAY-15 06.01.59.662000000 PM
44725,1025,"19-05-2015","","",18-MAY-15 06.02.24.716000000 PM,"",18-MAY-15 06.02.24.716000000 PM
44726,1027,"19-05-2015","","",18-MAY-15 06.02.48.724000000 PM,"",18-MAY-15 06.02.48.724000000 PM
44727,1028,"19-05-2015","","",18-MAY-15 06.03.16.399000000 PM,"",18-MAY-15 06.03.16.399000000 PM
44728,2127,"19-05-2015","","",18-MAY-15 06.03.26.134000000 PM,"",18-MAY-15 06.03.26.134000000 PM
44729,2138,"19-05-2015","","",18-MAY-15 06.03.53.325000000 PM,"",18-MAY-15 06.03.53.325000000 PM
44730,2298,"20-05-2015","","",19-MAY-15 05.07.06.521000000 PM,"",19-MAY-15 05.07.06.521000000 PM
44731,2300,"20-05-2015","","",19-MAY-15 05.07.28.720000000 PM,"",19-MAY-15 05.07.28.720000000 PM
44732,2304,"20-05-2015","","",19-MAY-15 05.07.53.212000000 PM,"",19-MAY-15 05.07.53.212000000 PM
71337,3282,"28-02-2016","","",27-FEB-16 04.53.49.947000000 PM,"",27-FEB-16 04.53.49.947000000 PM
71338,3283,"28-02-2016","","",27-FEB-16 04.53.53.567000000 PM,"",27-FEB-16 04.53.53.567000000 PM
71339,3284,"28-02-2016","","",27-FEB-16 04.54.14.127000000 PM,"",27-FEB-16 04.54.14.127000000 PM
71340,3285,"28-02-2016","","",27-FEB-16 04.54.20.835000000 PM,"",27-FEB-16 04.54.20.835000000 PM
71341,3286,"28-02-2016","","",27-FEB-16 04.54.38.619000000 PM,"",27-FEB-16 04.54.38.619000000 PM
71342,3287,"28-02-2016","","",27-FEB-16 04.54.54.968000000 PM,"",27-FEB-16 04.54.54.968000000 PM
71343,3288,"28-02-2016","","",27-FEB-16 04.55.23.423000000 PM,"",27-FEB-16 04.55.23.423000000 PM
71344,3318,"28-02-2016","","",27-FEB-16 04.55.33.329000000 PM,"",27-FEB-16 04.55.33.329000000 PM
71345,3319,"28-02-2016","","",27-FEB-16 04.55.38.867000000 PM,"",27-FEB-16 04.55.38.867000000 PM
71346,3321,"28-02-2016","","",27-FEB-16 04.55.45.855000000 PM,"",27-FEB-16 04.55.45.855000000 PM
71347,3322,"28-02-2016","","",27-FEB-16 04.56.13.358000000 PM,"",27-FEB-16 04.56.13.358000000 PM
71348,3325,"28-02-2016","","",27-FEB-16 04.56.20.425000000 PM,"",27-FEB-16 04.56.20.425000000 PM
50607,2765,"30-07-2015","","",29-JUL-15 05.08.59.079000000 PM,"",29-JUL-15 05.08.59.079000000 PM
50608,2766,"30-07-2015","","",29-JUL-15 05.09.25.255000000 PM,"",29-JUL-15 05.09.25.255000000 PM
50609,2767,"30-07-2015","","",29-JUL-15 05.09.52.477000000 PM,"",29-JUL-15 05.09.52.477000000 PM
50610,2768,"30-07-2015","","",29-JUL-15 05.10.40.151000000 PM,"",29-JUL-15 05.10.40.151000000 PM
44749,1670,"20-05-2015","","",19-MAY-15 05.16.58.966000000 PM,"",19-MAY-15 05.16.58.966000000 PM
50611,2799,"30-07-2015","","",29-JUL-15 05.10.53.161000000 PM,"",29-JUL-15 05.10.53.161000000 PM
71349,3326,"28-02-2016","","",27-FEB-16 04.56.40.065000000 PM,"",27-FEB-16 04.56.40.065000000 PM
50613,2817,"30-07-2015","","",29-JUL-15 05.11.34.767000000 PM,"",29-JUL-15 05.11.34.767000000 PM
44753,1521,"20-05-2015","","",19-MAY-15 05.19.08.868000000 PM,"",19-MAY-15 05.19.08.868000000 PM
44754,1522,"20-05-2015","","",19-MAY-15 05.20.13.312000000 PM,"",19-MAY-15 05.20.13.312000000 PM
44755,1523,"20-05-2015","","",19-MAY-15 05.26.44.360000000 PM,"",19-MAY-15 05.26.44.360000000 PM
44756,1524,"20-05-2015","","",19-MAY-15 05.26.48.525000000 PM,"",19-MAY-15 05.26.48.525000000 PM
44757,1525,"20-05-2015","","",19-MAY-15 05.27.06.075000000 PM,"",19-MAY-15 05.27.06.075000000 PM
44758,1526,"20-05-2015","","",19-MAY-15 05.27.37.026000000 PM,"",19-MAY-15 05.27.37.026000000 PM
44759,1527,"20-05-2015","","",19-MAY-15 05.27.40.505000000 PM,"",19-MAY-15 05.27.40.505000000 PM
44760,1529,"20-05-2015","","",19-MAY-15 05.28.02.283000000 PM,"",19-MAY-15 05.28.02.283000000 PM
44761,1530,"20-05-2015","","",19-MAY-15 05.28.27.664000000 PM,"",19-MAY-15 05.28.27.664000000 PM
44762,1531,"20-05-2015","","",19-MAY-15 05.28.46.727000000 PM,"",19-MAY-15 05.28.46.727000000 PM
44763,1532,"20-05-2015","","",19-MAY-15 05.29.22.249000000 PM,"",19-MAY-15 05.29.22.249000000 PM
44764,1528,"20-05-2015","","",19-MAY-15 05.29.28.894000000 PM,"",19-MAY-15 05.29.28.894000000 PM
